geo,time,Value,Measure
cog,1973,4.22027,Military Spending (% GDP)
cog,1974,4.24088,Military Spending (% GDP)
cog,1975,4.49749,Military Spending (% GDP)
cog,1976,4.73183,Military Spending (% GDP)
cog,1977,4.95322,Military Spending (% GDP)
cog,1978,4.31972,Military Spending (% GDP)
cog,1979,4.39371,Military Spending (% GDP)
cog,1980,3.36598,Military Spending (% GDP)
cog,1981,3.1871,Military Spending (% GDP)
cog,1982,3.34505,Military Spending (% GDP)
cog,1984,2.2531,Military Spending (% GDP)
cog,1985,2.5752,Military Spending (% GDP)
cog,1987,4.37417,Military Spending (% GDP)
cog,1992,3.82929,Military Spending (% GDP)
cog,1993,3.64487,Military Spending (% GDP)
cog,2001,1.79222,Military Spending (% GDP)
cog,2002,2.12335,Military Spending (% GDP)
cog,2003,2.43229,Military Spending (% GDP)
cog,2004,2.44018,Military Spending (% GDP)
cog,2005,1.51814,Military Spending (% GDP)
cog,2006,1.56934,Military Spending (% GDP)
cog,2007,1.91629,Military Spending (% GDP)
cog,2008,1.79028,Military Spending (% GDP)
cog,2010,1.66259,Military Spending (% GDP)
cog,2013,2.04448,Military Spending (% GDP)
cog,2014,3.94036,Military Spending (% GDP)
cog,2016,4.94274,Military Spending (% GDP)
cog,2017,3.38426,Military Spending (% GDP)
cog,2018,2.14339,Military Spending (% GDP)
cog,2019,2.34541,Military Spending (% GDP)
cog,2020,2.89215,Military Spending (% GDP)
cog,2021,2.47848,Military Spending (% GDP)
cog,2022,1.84719,Military Spending (% GDP)
col,1960,1.88432,Military Spending (% GDP)
col,1961,2.14326,Military Spending (% GDP)
col,1962,3.09942,Military Spending (% GDP)
col,1963,3.51514,Military Spending (% GDP)
col,1964,3.1808,Military Spending (% GDP)
col,1965,3.19095,Military Spending (% GDP)
col,1966,3.16524,Military Spending (% GDP)
col,1967,3.11736,Military Spending (% GDP)
col,1968,2.38537,Military Spending (% GDP)
col,1969,2.05492,Military Spending (% GDP)
col,1970,2.25955,Military Spending (% GDP)
col,1971,3.37417,Military Spending (% GDP)
col,1972,1.9672,Military Spending (% GDP)
col,1973,1.69025,Military Spending (% GDP)
col,1974,1.57578,Military Spending (% GDP)
col,1975,1.74027,Military Spending (% GDP)
col,1976,1.4936,Military Spending (% GDP)
col,1977,1.43849,Military Spending (% GDP)
col,1978,1.55032,Military Spending (% GDP)
col,1979,1.67393,Military Spending (% GDP)
col,1980,1.83012,Military Spending (% GDP)
col,1981,1.75512,Military Spending (% GDP)
col,1982,1.71385,Military Spending (% GDP)
col,1983,2.21994,Military Spending (% GDP)
col,1984,2.32589,Military Spending (% GDP)
col,1985,2.05402,Military Spending (% GDP)
col,1986,1.94462,Military Spending (% GDP)
col,1987,1.98314,Military Spending (% GDP)
col,1988,2.19924,Military Spending (% GDP)
col,1989,2.18818,Military Spending (% GDP)
col,1990,1.86016,Military Spending (% GDP)
col,1991,1.85348,Military Spending (% GDP)
col,1992,2.10668,Military Spending (% GDP)
col,1993,2.52527,Military Spending (% GDP)
col,1994,2.50841,Military Spending (% GDP)
col,1995,2.83163,Military Spending (% GDP)
col,1996,4.44539,Military Spending (% GDP)
col,1997,2.80179,Military Spending (% GDP)
col,1998,3.44099,Military Spending (% GDP)
col,1999,3.76274,Military Spending (% GDP)
col,2000,3.03168,Military Spending (% GDP)
col,2001,3.32387,Military Spending (% GDP)
col,2002,3.41713,Military Spending (% GDP)
col,2003,3.46399,Military Spending (% GDP)
col,2004,3.46502,Military Spending (% GDP)
col,2005,3.37468,Military Spending (% GDP)
col,2006,3.29582,Military Spending (% GDP)
col,2007,3.2863,Military Spending (% GDP)
col,2008,3.73725,Military Spending (% GDP)
col,2009,3.88696,Military Spending (% GDP)
col,2010,3.63692,Military Spending (% GDP)
col,2011,3.07711,Military Spending (% GDP)
col,2012,3.15601,Military Spending (% GDP)
col,2013,3.27226,Military Spending (% GDP)
col,2014,3.10826,Military Spending (% GDP)
col,2015,3.10996,Military Spending (% GDP)
col,2016,3.07113,Military Spending (% GDP)
col,2017,3.2081,Military Spending (% GDP)
col,2018,3.03323,Military Spending (% GDP)
col,2019,3.14566,Military Spending (% GDP)
col,2020,3.53353,Military Spending (% GDP)
col,2021,3.23759,Military Spending (% GDP)
col,2022,3.07911,Military Spending (% GDP)
cpv,1984,2.7924,Military Spending (% GDP)
cpv,1985,2.46344,Military Spending (% GDP)
cpv,1986,2.33553,Military Spending (% GDP)
cpv,1987,2.10368,Military Spending (% GDP)
cpv,1988,1.91389,Military Spending (% GDP)
cpv,1992,0.99259,Military Spending (% GDP)
cpv,1993,0.75658,Military Spending (% GDP)
cpv,1994,0.83888,Military Spending (% GDP)
cpv,1995,1.26508,Military Spending (% GDP)
cpv,1996,0.84418,Military Spending (% GDP)
cpv,1997,0.83101,Military Spending (% GDP)
cpv,1998,0.85854,Military Spending (% GDP)
cpv,1999,0.83854,Military Spending (% GDP)
cpv,2000,1.15403,Military Spending (% GDP)
cpv,2001,0.75362,Military Spending (% GDP)
cpv,2002,0.66548,Military Spending (% GDP)
cpv,2003,0.64875,Military Spending (% GDP)
cpv,2004,0.63098,Military Spending (% GDP)
cpv,2005,0.6495,Military Spending (% GDP)
cpv,2006,0.56474,Military Spending (% GDP)
cpv,2007,0.5247,Military Spending (% GDP)
cpv,2008,0.60127,Military Spending (% GDP)
cpv,2009,0.49088,Military Spending (% GDP)
cpv,2010,0.49506,Military Spending (% GDP)
cpv,2011,0.52324,Military Spending (% GDP)
cpv,2012,0.55577,Military Spending (% GDP)
cpv,2013,0.5303,Military Spending (% GDP)
cpv,2014,0.54081,Military Spending (% GDP)
cpv,2015,0.55898,Military Spending (% GDP)
cpv,2016,0.61183,Military Spending (% GDP)
cpv,2017,0.53086,Military Spending (% GDP)
cpv,2018,0.54485,Military Spending (% GDP)
cpv,2019,0.49077,Military Spending (% GDP)
cpv,2020,0.66163,Military Spending (% GDP)
cpv,2021,0.57932,Military Spending (% GDP)
cpv,2022,0.54808,Military Spending (% GDP)
cub,2009,3.38096,Military Spending (% GDP)
cub,2010,3.32686,Military Spending (% GDP)
cub,2011,3.08451,Military Spending (% GDP)
cub,2012,3.9376,Military Spending (% GDP)
cub,2013,3.51273,Military Spending (% GDP)
cub,2014,3.536,Military Spending (% GDP)
cub,2015,3.08379,Military Spending (% GDP)
cub,2016,3.07219,Military Spending (% GDP)
cub,2017,2.8724,Military Spending (% GDP)
cub,2018,2.87621,Military Spending (% GDP)
cyp,1985,1.27029,Military Spending (% GDP)
cyp,1986,1.57716,Military Spending (% GDP)
cyp,1987,5.39148,Military Spending (% GDP)
cyp,1988,5.70026,Military Spending (% GDP)
cyp,1989,5.36936,Military Spending (% GDP)
cyp,1990,7.37404,Military Spending (% GDP)
cyp,1991,7.26478,Military Spending (% GDP)
cyp,1992,9.12929,Military Spending (% GDP)
cyp,1993,4.07495,Military Spending (% GDP)
cyp,1994,4.02399,Military Spending (% GDP)
cyp,1995,3.04103,Military Spending (% GDP)
cyp,1996,4.52471,Military Spending (% GDP)
cyp,1997,5.57391,Military Spending (% GDP)
cyp,1998,4.67632,Military Spending (% GDP)
cyp,1999,2.73385,Military Spending (% GDP)
cyp,2000,2.82209,Military Spending (% GDP)
cyp,2001,3.15322,Military Spending (% GDP)
cyp,2002,2.13016,Military Spending (% GDP)
cyp,2003,1.98516,Military Spending (% GDP)
cyp,2004,1.95577,Military Spending (% GDP)
cyp,2005,2.03747,Military Spending (% GDP)
cyp,2006,1.9,Military Spending (% GDP)
cyp,2007,1.6846,Military Spending (% GDP)
cyp,2008,1.6297,Military Spending (% GDP)
cyp,2009,1.81682,Military Spending (% GDP)
cyp,2010,1.85292,Military Spending (% GDP)
cyp,2011,1.73783,Military Spending (% GDP)
cyp,2012,1.65475,Military Spending (% GDP)
cyp,2013,1.60701,Military Spending (% GDP)
cyp,2014,1.5426,Military Spending (% GDP)
cyp,2015,1.64767,Military Spending (% GDP)
cyp,2016,1.40456,Military Spending (% GDP)
cyp,2017,1.5681,Military Spending (% GDP)
cyp,2018,1.76055,Military Spending (% GDP)
cyp,2019,1.78674,Military Spending (% GDP)
cyp,2020,1.93698,Military Spending (% GDP)
cyp,2021,1.90746,Military Spending (% GDP)
cyp,2022,1.8148,Military Spending (% GDP)
cze,1993,2.3304,Military Spending (% GDP)
cze,1994,2.2834,Military Spending (% GDP)
cze,1995,1.84362,Military Spending (% GDP)
cze,1996,1.7319,Military Spending (% GDP)
cze,1997,1.66205,Military Spending (% GDP)
cze,1998,1.82593,Military Spending (% GDP)
cze,1999,1.85907,Military Spending (% GDP)
cze,2000,1.87736,Military Spending (% GDP)
cze,2001,1.75125,Military Spending (% GDP)
cze,2002,1.82441,Military Spending (% GDP)
cze,2003,1.89276,Military Spending (% GDP)
cze,2004,1.7137,Military Spending (% GDP)
cze,2005,1.77882,Military Spending (% GDP)
cze,2006,1.56784,Military Spending (% GDP)
cze,2007,1.42372,Military Spending (% GDP)
cze,2008,1.23247,Military Spending (% GDP)
cze,2009,1.31056,Military Spending (% GDP)
cze,2010,1.19477,Military Spending (% GDP)
cze,2011,1.07784,Military Spending (% GDP)
cze,2012,1.06322,Military Spending (% GDP)
cze,2013,1.01508,Military Spending (% GDP)
cze,2014,0.96623,Military Spending (% GDP)
cze,2015,0.94658,Military Spending (% GDP)
cze,2016,0.99613,Military Spending (% GDP)
cze,2017,0.95666,Military Spending (% GDP)
cze,2018,1.08845,Military Spending (% GDP)
cze,2019,1.15229,Military Spending (% GDP)
cze,2020,1.32245,Military Spending (% GDP)
cze,2021,1.39741,Military Spending (% GDP)
cze,2022,1.35806,Military Spending (% GDP)
deu,1960,3.76986,Military Spending (% GDP)
deu,1961,3.73991,Military Spending (% GDP)
deu,1962,4.49597,Military Spending (% GDP)
deu,1963,4.89928,Military Spending (% GDP)
deu,1964,4.3843,Military Spending (% GDP)
deu,1965,4.09107,Military Spending (% GDP)
deu,1966,3.9093,Military Spending (% GDP)
deu,1967,4.07768,Military Spending (% GDP)
deu,1968,3.40639,Military Spending (% GDP)
deu,1969,3.39862,Military Spending (% GDP)
deu,1970,3.01263,Military Spending (% GDP)
deu,1971,3.06021,Military Spending (% GDP)
deu,1972,3.16751,Military Spending (% GDP)
deu,1973,3.15962,Military Spending (% GDP)
deu,1974,3.26114,Military Spending (% GDP)
deu,1975,3.28322,Military Spending (% GDP)
deu,1976,3.13557,Military Spending (% GDP)
deu,1977,3.03829,Military Spending (% GDP)
deu,1978,3.04944,Military Spending (% GDP)
deu,1979,2.96418,Military Spending (% GDP)
deu,1980,2.96135,Military Spending (% GDP)
deu,1981,3.04188,Military Spending (% GDP)
deu,1982,3.0343,Military Spending (% GDP)
deu,1983,3.02697,Military Spending (% GDP)
deu,1984,2.92622,Military Spending (% GDP)
deu,1985,2.86738,Military Spending (% GDP)
deu,1986,2.79033,Military Spending (% GDP)
deu,1987,2.7723,Military Spending (% GDP)
deu,1988,2.64091,Military Spending (% GDP)
deu,1989,2.53243,Military Spending (% GDP)
deu,1990,2.51843,Military Spending (% GDP)
deu,1991,1.99783,Military Spending (% GDP)
deu,1992,1.86048,Military Spending (% GDP)
deu,1993,1.69354,Military Spending (% GDP)
deu,1994,1.55028,Military Spending (% GDP)
deu,1995,1.49502,Military Spending (% GDP)
deu,1996,1.46586,Military Spending (% GDP)
deu,1997,1.4093,Military Spending (% GDP)
deu,1998,1.39089,Military Spending (% GDP)
deu,1999,1.39507,Military Spending (% GDP)
deu,2000,1.35888,Military Spending (% GDP)
deu,2001,1.32344,Military Spending (% GDP)
deu,2002,1.32796,Military Spending (% GDP)
deu,2003,1.31692,Military Spending (% GDP)
deu,2004,1.26896,Military Spending (% GDP)
deu,2005,1.06563,Military Spending (% GDP)
deu,2006,1.1993,Military Spending (% GDP)
deu,2007,1.17247,Military Spending (% GDP)
deu,2008,1.20903,Military Spending (% GDP)
deu,2009,1.3106,Military Spending (% GDP)
deu,2010,1.26683,Military Spending (% GDP)
deu,2011,1.20615,Military Spending (% GDP)
deu,2012,1.24168,Military Spending (% GDP)
deu,2013,1.18526,Military Spending (% GDP)
deu,2014,1.14994,Military Spending (% GDP)
deu,2015,1.13734,Military Spending (% GDP)
deu,2016,1.15123,Military Spending (% GDP)
deu,2017,1.1534,Military Spending (% GDP)
deu,2018,1.17055,Military Spending (% GDP)
deu,2019,1.26215,Military Spending (% GDP)
deu,2020,1.37359,Military Spending (% GDP)
deu,2021,1.32679,Military Spending (% GDP)
deu,2022,1.39006,Military Spending (% GDP)
dji,1978,0.02094,Military Spending (% GDP)
dji,1979,0.01751,Military Spending (% GDP)
dji,1980,0.53554,Military Spending (% GDP)
dji,1981,1.41533,Military Spending (% GDP)
dji,1982,7.48506,Military Spending (% GDP)
dji,1983,7.65969,Military Spending (% GDP)
dji,1991,6.65088,Military Spending (% GDP)
dji,1992,6.76003,Military Spending (% GDP)
dji,1993,6.15874,Military Spending (% GDP)
dji,1994,5.75744,Military Spending (% GDP)
dji,1995,5.79165,Military Spending (% GDP)
dji,1996,5.08048,Military Spending (% GDP)
dji,1997,5.47499,Military Spending (% GDP)
dji,1998,5.65087,Military Spending (% GDP)
dji,1999,5.47809,Military Spending (% GDP)
dji,2000,5.0691,Military Spending (% GDP)
dji,2004,5.60718,Military Spending (% GDP)
dji,2005,4.50776,Military Spending (% GDP)
dji,2006,4.58763,Military Spending (% GDP)
dji,2007,2.90107,Military Spending (% GDP)
dji,2008,2.62758,Military Spending (% GDP)
dnk,1960,2.72888,Military Spending (% GDP)
dnk,1961,2.58681,Military Spending (% GDP)
dnk,1962,3.01827,Military Spending (% GDP)
dnk,1963,3.04152,Military Spending (% GDP)
dnk,1964,2.84291,Military Spending (% GDP)
dnk,1965,2.83214,Military Spending (% GDP)
dnk,1966,2.63675,Military Spending (% GDP)
dnk,1967,2.58821,Military Spending (% GDP)
dnk,1968,2.67593,Military Spending (% GDP)
dnk,1969,2.39161,Military Spending (% GDP)
dnk,1970,2.42912,Military Spending (% GDP)
dnk,1971,2.36222,Military Spending (% GDP)
dnk,1972,2.17997,Military Spending (% GDP)
dnk,1973,1.97581,Military Spending (% GDP)
dnk,1974,2.23484,Military Spending (% GDP)
dnk,1975,2.39725,Military Spending (% GDP)
dnk,1976,2.2042,Military Spending (% GDP)
dnk,1977,2.2163,Military Spending (% GDP)
dnk,1978,2.27182,Military Spending (% GDP)
dnk,1979,2.25153,Military Spending (% GDP)
dnk,1980,2.36309,Military Spending (% GDP)
dnk,1981,2.43867,Military Spending (% GDP)
dnk,1982,2.4199,Military Spending (% GDP)
dnk,1983,2.36474,Military Spending (% GDP)
dnk,1984,2.23547,Military Spending (% GDP)
dnk,1985,2.10467,Military Spending (% GDP)
dnk,1986,1.94482,Military Spending (% GDP)
dnk,1987,2.03165,Military Spending (% GDP)
dnk,1988,2.08747,Military Spending (% GDP)
dnk,1989,2.02422,Military Spending (% GDP)
dnk,1990,1.95076,Military Spending (% GDP)
dnk,1991,1.95468,Military Spending (% GDP)
dnk,1992,1.88938,Military Spending (% GDP)
dnk,1993,1.9072,Military Spending (% GDP)
dnk,1994,1.77011,Military Spending (% GDP)
dnk,1995,1.68531,Military Spending (% GDP)
dnk,1996,1.64482,Military Spending (% GDP)
dnk,1997,1.61596,Military Spending (% GDP)
dnk,1998,1.60803,Military Spending (% GDP)
dnk,1999,1.56485,Military Spending (% GDP)
dnk,2000,1.45744,Military Spending (% GDP)
dnk,2001,1.53238,Military Spending (% GDP)
dnk,2002,1.50815,Military Spending (% GDP)
dnk,2003,1.46685,Military Spending (% GDP)
dnk,2004,1.4237,Military Spending (% GDP)
dnk,2005,1.31149,Military Spending (% GDP)
dnk,2006,1.37749,Military Spending (% GDP)
dnk,2007,1.30725,Military Spending (% GDP)
dnk,2008,1.355,Military Spending (% GDP)
dnk,2009,1.35018,Military Spending (% GDP)
dnk,2010,1.39862,Military Spending (% GDP)
dnk,2011,1.31353,Military Spending (% GDP)
dnk,2012,1.35182,Military Spending (% GDP)
dnk,2013,1.22725,Military Spending (% GDP)
dnk,2014,1.14927,Military Spending (% GDP)
dnk,2015,1.11145,Military Spending (% GDP)
dnk,2016,1.14764,Military Spending (% GDP)
dnk,2017,1.13823,Military Spending (% GDP)
dnk,2018,1.27754,Military Spending (% GDP)
dnk,2019,1.29509,Military Spending (% GDP)
dnk,2020,1.37535,Military Spending (% GDP)
dnk,2021,1.32423,Military Spending (% GDP)
dnk,2022,1.41896,Military Spending (% GDP)
dom,1960,5.23153,Military Spending (% GDP)
dom,1961,5.22979,Military Spending (% GDP)
dom,1962,4.31965,Military Spending (% GDP)
dom,1963,3.86521,Military Spending (% GDP)
dom,1964,3.7835,Military Spending (% GDP)
dom,1965,4.21207,Military Spending (% GDP)
dom,1966,3.46272,Military Spending (% GDP)
dom,1967,3.19187,Military Spending (% GDP)
dom,1968,3.24517,Military Spending (% GDP)
dom,1969,2.64782,Military Spending (% GDP)
dom,1970,2.41669,Military Spending (% GDP)
dom,1971,2.19622,Military Spending (% GDP)
dom,1972,1.98752,Military Spending (% GDP)
dom,1973,1.79127,Military Spending (% GDP)
dom,1974,1.96507,Military Spending (% GDP)
dom,1975,1.83101,Military Spending (% GDP)
dom,1976,1.92838,Military Spending (% GDP)
dom,1977,1.88572,Military Spending (% GDP)
dom,1978,2.17557,Military Spending (% GDP)
dom,1979,2.18229,Military Spending (% GDP)
dom,1980,1.58354,Military Spending (% GDP)
dom,1981,1.72013,Military Spending (% GDP)
dom,1982,1.58204,Military Spending (% GDP)
dom,1983,1.36651,Military Spending (% GDP)
dom,1984,1.1989,Military Spending (% GDP)
dom,1985,1.21005,Military Spending (% GDP)
dom,1986,1.34415,Military Spending (% GDP)
dom,1987,1.01814,Military Spending (% GDP)
dom,1988,0.88005,Military Spending (% GDP)
dom,1989,0.80037,Military Spending (% GDP)
dom,1990,0.67573,Military Spending (% GDP)
dom,1991,0.34816,Military Spending (% GDP)
dom,1992,0.55909,Military Spending (% GDP)
dom,1993,0.75507,Military Spending (% GDP)
dom,1994,0.73377,Military Spending (% GDP)
dom,1995,0.54948,Military Spending (% GDP)
dom,1996,0.63365,Military Spending (% GDP)
dom,1997,0.79693,Military Spending (% GDP)
dom,1998,0.78006,Military Spending (% GDP)
dom,1999,0.81624,Military Spending (% GDP)
dom,2000,1.0301,Military Spending (% GDP)
dom,2001,1.2135,Military Spending (% GDP)
dom,2002,1.05892,Military Spending (% GDP)
dom,2003,0.76415,Military Spending (% GDP)
dom,2004,0.68762,Military Spending (% GDP)
dom,2005,0.76654,Military Spending (% GDP)
dom,2006,0.68342,Military Spending (% GDP)
dom,2007,0.62762,Military Spending (% GDP)
dom,2008,0.69986,Military Spending (% GDP)
dom,2009,0.66746,Military Spending (% GDP)
dom,2010,0.66753,Military Spending (% GDP)
dom,2011,0.60293,Military Spending (% GDP)
dom,2012,0.65315,Military Spending (% GDP)
dom,2013,0.61182,Military Spending (% GDP)
dom,2014,0.65144,Military Spending (% GDP)
dom,2015,0.64367,Military Spending (% GDP)
dom,2016,0.63403,Military Spending (% GDP)
dom,2017,0.66606,Military Spending (% GDP)
dom,2018,0.69399,Military Spending (% GDP)
dom,2019,0.68958,Military Spending (% GDP)
dom,2020,0.75048,Military Spending (% GDP)
dom,2021,0.65056,Military Spending (% GDP)
dom,2022,0.71764,Military Spending (% GDP)
dza,1963,2.51149,Military Spending (% GDP)
dza,1964,3.49645,Military Spending (% GDP)
dza,1965,3.41864,Military Spending (% GDP)
dza,1966,3.51259,Military Spending (% GDP)
dza,1967,3.0191,Military Spending (% GDP)
dza,1968,2.61473,Military Spending (% GDP)
dza,1969,2.38687,Military Spending (% GDP)
dza,1970,2.13054,Military Spending (% GDP)
dza,1971,2.08759,Military Spending (% GDP)
dza,1972,1.79584,Military Spending (% GDP)
dza,1973,1.68816,Military Spending (% GDP)
dza,1974,1.95767,Military Spending (% GDP)
dza,1975,2.13109,Military Spending (% GDP)
dza,1976,2.70172,Military Spending (% GDP)
dza,1977,2.24195,Military Spending (% GDP)
dza,1978,2.37523,Military Spending (% GDP)
dza,1979,2.1387,Military Spending (% GDP)
dza,1980,2.10206,Military Spending (% GDP)
dza,1981,1.81805,Military Spending (% GDP)
dza,1982,2.0631,Military Spending (% GDP)
dza,1983,1.95121,Military Spending (% GDP)
dza,1984,1.75512,Military Spending (% GDP)
dza,1985,1.64371,Military Spending (% GDP)
dza,1986,1.78721,Military Spending (% GDP)
dza,1987,1.85638,Military Spending (% GDP)
dza,1988,1.7497,Military Spending (% GDP)
dza,1989,1.54012,Military Spending (% GDP)
dza,1990,1.46107,Military Spending (% GDP)
dza,1991,1.21083,Military Spending (% GDP)
dza,1992,2.14013,Military Spending (% GDP)
dza,1993,2.50563,Military Spending (% GDP)
dza,1994,3.14643,Military Spending (% GDP)
dza,1995,2.93503,Military Spending (% GDP)
dza,1996,3.09409,Military Spending (% GDP)
dza,1997,3.6374,Military Spending (% GDP)
dza,1998,3.96567,Military Spending (% GDP)
dza,1999,3.75508,Military Spending (% GDP)
dza,2000,3.43339,Military Spending (% GDP)
dza,2001,3.8207,Military Spending (% GDP)
dza,2002,3.70083,Military Spending (% GDP)
dza,2003,3.25121,Military Spending (% GDP)
dza,2004,3.28388,Military Spending (% GDP)
dza,2005,2.83418,Military Spending (% GDP)
dza,2006,2.64381,Military Spending (% GDP)
dza,2007,2.92332,Military Spending (% GDP)
dza,2008,3.02475,Military Spending (% GDP)
dza,2009,3.84851,Military Spending (% GDP)
dza,2010,3.51801,Military Spending (% GDP)
dza,2011,4.32571,Military Spending (% GDP)
dza,2012,4.46108,Military Spending (% GDP)
dza,2013,4.84451,Military Spending (% GDP)
dza,2014,5.54848,Military Spending (% GDP)
dza,2015,6.27024,Military Spending (% GDP)
dza,2016,6.38493,Military Spending (% GDP)
dza,2017,5.92438,Military Spending (% GDP)
dza,2018,5.48359,Military Spending (% GDP)
dza,2019,5.99969,Military Spending (% GDP)
dza,2020,6.69247,Military Spending (% GDP)
dza,2021,5.58545,Military Spending (% GDP)
dza,2022,4.77944,Military Spending (% GDP)
ecu,1960,2.37624,Military Spending (% GDP)
ecu,1961,2.04677,Military Spending (% GDP)
ecu,1962,2.04545,Military Spending (% GDP)
ecu,1963,1.76521,Military Spending (% GDP)
ecu,1964,1.90995,Military Spending (% GDP)
ecu,1965,2.06957,Military Spending (% GDP)
ecu,1966,1.82422,Military Spending (% GDP)
ecu,1967,1.80442,Military Spending (% GDP)
ecu,1968,1.92397,Military Spending (% GDP)
ecu,1969,2.37062,Military Spending (% GDP)
ecu,1970,1.83369,Military Spending (% GDP)
ecu,1971,1.85403,Military Spending (% GDP)
ecu,1972,1.99002,Military Spending (% GDP)
ecu,1973,1.97657,Military Spending (% GDP)
ecu,1974,2.01589,Military Spending (% GDP)
ecu,1975,2.36681,Military Spending (% GDP)
ecu,1976,2.20069,Military Spending (% GDP)
ecu,1977,3.08037,Military Spending (% GDP)
ecu,1978,2.14273,Military Spending (% GDP)
ecu,1979,1.98749,Military Spending (% GDP)
ecu,1980,1.78122,Military Spending (% GDP)
ecu,1981,1.67784,Military Spending (% GDP)
ecu,1982,1.654,Military Spending (% GDP)
ecu,1983,1.57478,Military Spending (% GDP)
ecu,1984,1.48523,Military Spending (% GDP)
ecu,1985,1.77974,Military Spending (% GDP)
ecu,1986,1.83739,Military Spending (% GDP)
ecu,1987,1.96632,Military Spending (% GDP)
ecu,1988,1.97763,Military Spending (% GDP)
ecu,1989,1.92399,Military Spending (% GDP)
ecu,1990,1.89032,Military Spending (% GDP)
ecu,1991,1.77836,Military Spending (% GDP)
ecu,1992,1.66721,Military Spending (% GDP)
ecu,1993,1.82142,Military Spending (% GDP)
ecu,1994,1.55934,Military Spending (% GDP)
ecu,1995,2.34132,Military Spending (% GDP)
ecu,1996,1.9504,Military Spending (% GDP)
ecu,1997,2.10417,Military Spending (% GDP)
ecu,1998,2.35723,Military Spending (% GDP)
ecu,1999,1.75193,Military Spending (% GDP)
ecu,2000,1.45208,Military Spending (% GDP)
ecu,2001,1.56938,Military Spending (% GDP)
ecu,2002,1.76889,Military Spending (% GDP)
ecu,2003,2.27855,Military Spending (% GDP)
ecu,2004,1.94033,Military Spending (% GDP)
ecu,2005,2.2984,Military Spending (% GDP)
ecu,2006,2.02983,Military Spending (% GDP)
ecu,2007,2.56824,Military Spending (% GDP)
ecu,2008,2.66504,Military Spending (% GDP)
ecu,2009,3.11742,Military Spending (% GDP)
ecu,2010,3.01055,Military Spending (% GDP)
ecu,2011,3.09511,Military Spending (% GDP)
ecu,2012,2.94545,Military Spending (% GDP)
ecu,2013,2.87589,Military Spending (% GDP)
ecu,2014,2.73923,Military Spending (% GDP)
ecu,2015,2.61607,Military Spending (% GDP)
ecu,2016,2.51477,Military Spending (% GDP)
ecu,2017,2.36126,Military Spending (% GDP)
ecu,2018,2.35189,Military Spending (% GDP)
ecu,2019,2.18363,Military Spending (% GDP)
ecu,2020,2.37312,Military Spending (% GDP)
ecu,2021,2.24439,Military Spending (% GDP)
ecu,2022,2.15522,Military Spending (% GDP)
egy,1962,6.67548,Military Spending (% GDP)
egy,1963,8.66469,Military Spending (% GDP)
egy,1964,10.32839,Military Spending (% GDP)
egy,1965,10.11743,Military Spending (% GDP)
egy,1966,8.71827,Military Spending (% GDP)
egy,1967,8.9077,Military Spending (% GDP)
egy,1968,11.13304,Military Spending (% GDP)
egy,1969,14.33605,Military Spending (% GDP)
egy,1970,15.98788,Military Spending (% GDP)
egy,1971,17.18701,Military Spending (% GDP)
egy,1972,13.56453,Military Spending (% GDP)
egy,1973,13.51351,Military Spending (% GDP)
egy,1974,17.27424,Military Spending (% GDP)
egy,1975,15.43185,Military Spending (% GDP)
egy,1976,13.7269,Military Spending (% GDP)
egy,1977,13.11206,Military Spending (% GDP)
egy,1978,9.94071,Military Spending (% GDP)
egy,1979,6.46894,Military Spending (% GDP)
egy,1980,6.16031,Military Spending (% GDP)
egy,1981,7.41691,Military Spending (% GDP)
egy,1982,7.18896,Military Spending (% GDP)
egy,1983,7.95867,Military Spending (% GDP)
egy,1984,8.26523,Military Spending (% GDP)
egy,1985,7.85693,Military Spending (% GDP)
egy,1986,7.49813,Military Spending (% GDP)
egy,1987,6.52874,Military Spending (% GDP)
egy,1988,5.06088,Military Spending (% GDP)
egy,1989,3.9681,Military Spending (% GDP)
egy,1990,3.4677,Military Spending (% GDP)
egy,1991,3.61174,Military Spending (% GDP)
egy,1992,3.2155,Military Spending (% GDP)
egy,1993,3.09774,Military Spending (% GDP)
egy,1994,3.15393,Military Spending (% GDP)
egy,1995,3.08204,Military Spending (% GDP)
egy,1996,2.97481,Military Spending (% GDP)
egy,1997,2.84149,Military Spending (% GDP)
egy,1998,2.65938,Military Spending (% GDP)
egy,1999,2.56977,Military Spending (% GDP)
egy,2000,2.55127,Military Spending (% GDP)
egy,2001,2.98557,Military Spending (% GDP)
egy,2002,3.27845,Military Spending (% GDP)
egy,2003,3.17729,Military Spending (% GDP)
egy,2004,2.87753,Military Spending (% GDP)
egy,2005,2.71422,Military Spending (% GDP)
egy,2006,2.60622,Military Spending (% GDP)
egy,2007,2.37963,Military Spending (% GDP)
egy,2008,2.18079,Military Spending (% GDP)
egy,2009,2.03265,Military Spending (% GDP)
egy,2010,1.95297,Military Spending (% GDP)
egy,2011,1.83703,Military Spending (% GDP)
egy,2012,1.64818,Military Spending (% GDP)
egy,2013,1.61006,Military Spending (% GDP)
egy,2014,1.68969,Military Spending (% GDP)
egy,2015,1.72315,Military Spending (% GDP)
egy,2016,1.66661,Military Spending (% GDP)
egy,2017,1.42203,Military Spending (% GDP)
egy,2018,1.24997,Military Spending (% GDP)
egy,2019,1.18097,Military Spending (% GDP)
egy,2020,1.12248,Military Spending (% GDP)
